,Date,Price,County
5471,2021-12,1740000,Santa Clara
5472,2010-01,495000,Santa Cruz
5473,2010-02,500000,Santa Cruz
5474,2010-03,525000,Santa Cruz
5475,2010-04,557650,Santa Cruz
5476,2010-05,525000,Santa Cruz
5477,2010-06,507500,Santa Cruz
5478,2010-07,510000,Santa Cruz
5479,2010-08,514000,Santa Cruz
5480,2010-09,527500,Santa Cruz
5481,2010-10,502500,Santa Cruz
5482,2010-11,535000,Santa Cruz
5483,2010-12,512500,Santa Cruz
5484,2011-01,425000,Santa Cruz
5485,2011-02,452000,Santa Cruz
5486,2011-03,465000,Santa Cruz
5487,2011-04,460000,Santa Cruz
5488,2011-05,436250,Santa Cruz
5489,2011-06,537500,Santa Cruz
5490,2011-07,470000,Santa Cruz
5491,2011-08,490000,Santa Cruz
5492,2011-09,500000,Santa Cruz
5493,2011-10,467500,Santa Cruz
5494,2011-11,415000,Santa Cruz
5495,2011-12,475000,Santa Cruz
5496,2012-01,422500,Santa Cruz
5497,2012-02,499950,Santa Cruz
5498,2012-03,482160,Santa Cruz
5499,2012-04,475000,Santa Cruz
5500,2012-05,500000,Santa Cruz
5501,2012-06,495000,Santa Cruz
5502,2012-07,575000,Santa Cruz
5503,2012-08,540000,Santa Cruz
5504,2012-09,560000,Santa Cruz
5505,2012-10,499500,Santa Cruz
5506,2012-11,512500,Santa Cruz
5507,2012-12,530000,Santa Cruz
5508,2013-01,482000,Santa Cruz
5509,2013-02,435230,Santa Cruz
5510,2013-03,585000,Santa Cruz
5511,2013-04,645000,Santa Cruz
5512,2013-05,623750,Santa Cruz
5513,2013-06,586000,Santa Cruz
5514,2013-07,601000,Santa Cruz
5515,2013-08,629000,Santa Cruz
5516,2013-09,639500,Santa Cruz
5517,2013-10,650000,Santa Cruz
5518,2013-11,666000,Santa Cruz
5519,2013-12,608000,Santa Cruz
5520,2014-01,609900,Santa Cruz
5521,2014-02,600000,Santa Cruz
5522,2014-03,635000,Santa Cruz
5523,2014-04,626500,Santa Cruz
5524,2014-05,681500,Santa Cruz
5525,2014-06,699500,Santa Cruz
5526,2014-07,725000,Santa Cruz
5527,2014-08,657600,Santa Cruz
5528,2014-09,670000,Santa Cruz
5529,2014-10,715000,Santa Cruz
5530,2014-11,689500,Santa Cruz
5531,2014-12,698500,Santa Cruz
5532,2015-01,665000,Santa Cruz
5533,2015-02,675000,Santa Cruz
5534,2015-03,747250,Santa Cruz
5535,2015-04,757500,Santa Cruz
5536,2015-05,684500,Santa Cruz
5537,2015-06,726000,Santa Cruz
5538,2015-07,750000,Santa Cruz
5539,2015-08,715000,Santa Cruz
5540,2015-09,755000,Santa Cruz
5541,2015-10,743750,Santa Cruz
5542,2015-11,703750,Santa Cruz
5543,2015-12,703940,Santa Cruz
5544,2016-01,694500,Santa Cruz
5545,2016-02,794500,Santa Cruz
5546,2016-03,790000,Santa Cruz
5547,2016-04,775500,Santa Cruz
5548,2016-05,800000,Santa Cruz
5549,2016-06,800000,Santa Cruz
5550,2016-07,756500,Santa Cruz
5551,2016-08,824000,Santa Cruz
5552,2016-09,774500,Santa Cruz
5553,2016-10,799900,Santa Cruz
5554,2016-11,795000,Santa Cruz
5555,2016-12,805000,Santa Cruz
5556,2017-01,800000,Santa Cruz
5557,2017-02,799000,Santa Cruz
5558,2017-03,814500,Santa Cruz
5559,2017-04,815000,Santa Cruz
5560,2017-05,875000,Santa Cruz
5561,2017-06,860000,Santa Cruz
5562,2017-07,815000,Santa Cruz
5563,2017-08,825000,Santa Cruz
5564,2017-09,845000,Santa Cruz
5565,2017-10,867000,Santa Cruz
5566,2017-11,870000,Santa Cruz
5567,2017-12,831000,Santa Cruz
5568,2018-01,790000,Santa Cruz
5569,2018-02,800000,Santa Cruz
5570,2018-03,910000,Santa Cruz
5571,2018-04,899000,Santa Cruz
5572,2018-05,865000,Santa Cruz
5573,2018-06,925000,Santa Cruz
5574,2018-07,898000,Santa Cruz
5575,2018-08,917500,Santa Cruz
5576,2018-09,910500,Santa Cruz
5577,2018-10,885000,Santa Cruz
5578,2018-11,862500,Santa Cruz
5579,2018-12,926000,Santa Cruz
5580,2019-01,825000,Santa Cruz
5581,2019-02,927000,Santa Cruz
5582,2019-03,918000,Santa Cruz
5583,2019-04,977750,Santa Cruz
5584,2019-05,935000,Santa Cruz
5585,2019-06,897000,Santa Cruz
5586,2019-07,899500,Santa Cruz
5587,2019-08,875000,Santa Cruz
5588,2019-09,795000,Santa Cruz
5589,2019-10,865000,Santa Cruz
5590,2019-11,875000,Santa Cruz
5591,2019-12,889000,Santa Cruz
5592,2020-01,869500,Santa Cruz
5593,2020-02,897500,Santa Cruz
5594,2020-03,925000,Santa Cruz
5595,2020-04,949500,Santa Cruz
5596,2020-05,850000,Santa Cruz
5597,2020-06,905000,Santa Cruz
5598,2020-07,985000,Santa Cruz
5599,2020-08,1050000,Santa Cruz
5600,2020-09,1062500,Santa Cruz
5601,2020-10,1060000,Santa Cruz
5602,2020-11,1050000,Santa Cruz
5603,2020-12,1070000,Santa Cruz
5604,2021-01,1110000,Santa Cruz
5605,2021-02,1058000,Santa Cruz
5606,2021-03,1100000,Santa Cruz
5607,2021-04,1265000,Santa Cruz
5608,2021-05,1300000,Santa Cruz
5609,2021-06,1175000,Santa Cruz
5610,2021-07,1185000,Santa Cruz
5611,2021-08,1255000,Santa Cruz
5612,2021-09,1190000,Santa Cruz
5613,2021-10,1136000,Santa Cruz
5614,2021-11,1260000,Santa Cruz
5615,2021-12,1200450,Santa Cruz
5616,2010-01,180909,Shasta
5617,2010-02,181000,Shasta
5618,2010-03,175499,Shasta
5619,2010-04,171330,Shasta
5620,2010-05,189540,Shasta
5621,2010-06,190333,Shasta
5622,2010-07,164500,Shasta
5623,2010-08,171180,Shasta
5624,2010-09,175420,Shasta
5625,2010-10,172860,Shasta
5626,2010-11,170910,Shasta
5627,2010-12,176870,Shasta
5628,2011-01,152140,Shasta
5629,2011-02,162110,Shasta
5630,2011-03,154810,Shasta
5631,2011-04,153330,Shasta
5632,2011-05,151110,Shasta
5633,2011-06,156840,Shasta
5634,2011-07,154700,Shasta
5635,2011-08,162920,Shasta
5636,2011-09,167920,Shasta
5637,2011-10,146500,Shasta
5638,2011-11,154000,Shasta
5639,2011-12,148570,Shasta
5640,2012-01,151670,Shasta
5641,2012-02,141900,Shasta
5642,2012-03,148420,Shasta
5643,2012-04,164540,Shasta
5644,2012-05,161480,Shasta
5645,2012-06,177500,Shasta
5646,2012-07,161430,Shasta
5647,2012-08,165480,Shasta
5648,2012-09,166670,Shasta
5649,2012-10,176670,Shasta
5650,2012-11,168420,Shasta
5651,2012-12,170740,Shasta
5652,2013-01,173890,Shasta
5653,2013-02,180530,Shasta
5654,2013-03,179050,Shasta
5655,2013-04,182920,Shasta
5656,2013-05,203050,Shasta
5657,2013-06,193330,Shasta
5658,2013-07,200000,Shasta
5659,2013-08,202080,Shasta
5660,2013-09,189050,Shasta
5661,2013-10,208540,Shasta
5662,2013-11,207560,Shasta
5663,2013-12,184710,Shasta
5664,2014-01,194610,Shasta
5665,2014-02,186000,Shasta
5666,2014-03,213410,Shasta
5667,2014-04,202270,Shasta
5668,2014-05,214020,Shasta
5669,2014-06,226790,Shasta
5670,2014-07,216460,Shasta
5671,2014-08,212190,Shasta
5672,2014-09,222550,Shasta
5673,2014-10,220920,Shasta
5674,2014-11,210610,Shasta
5675,2014-12,208160,Shasta
5676,2015-01,216130,Shasta
5677,2015-02,225860,Shasta
5678,2015-03,223750,Shasta
5679,2015-04,230930,Shasta
5680,2015-05,231030,Shasta
5681,2015-06,235170,Shasta
5682,2015-07,233000,Shasta
5683,2015-08,230000,Shasta
5684,2015-09,238450,Shasta
5685,2015-10,234500,Shasta
5686,2015-11,236250,Shasta
5687,2015-12,234570,Shasta
5688,2016-01,226250,Shasta
5689,2016-02,212250,Shasta
5690,2016-03,222250,Shasta
5691,2016-04,223950,Shasta
5692,2016-05,229000,Shasta
5693,2016-06,243000,Shasta
5694,2016-07,229450,Shasta
5695,2016-08,248000,Shasta
5696,2016-09,239000,Shasta
5697,2016-10,249000,Shasta
5698,2016-11,250000,Shasta
5699,2016-12,235750,Shasta
5700,2017-01,233380,Shasta
5701,2017-02,235000,Shasta
5702,2017-03,239000,Shasta
5703,2017-04,243250,Shasta
5704,2017-05,255000,Shasta
5705,2017-06,269900,Shasta
5706,2017-07,255000,Shasta
5707,2017-08,252450,Shasta
5708,2017-09,244900,Shasta
5709,2017-10,255000,Shasta
5710,2017-11,250000,Shasta
5711,2017-12,258250,Shasta
5712,2018-01,249000,Shasta
5713,2018-02,255000,Shasta
5714,2018-03,242500,Shasta
5715,2018-04,258950,Shasta
5716,2018-05,264000,Shasta
5717,2018-06,281500,Shasta
5718,2018-07,280000,Shasta
5719,2018-08,286000,Shasta
5720,2018-09,255000,Shasta
5721,2018-10,261000,Shasta
5722,2018-11,283000,Shasta
5723,2018-12,267500,Shasta
5724,2019-01,271720,Shasta
5725,2019-02,285000,Shasta
5726,2019-03,285000,Shasta
5727,2019-04,275000,Shasta
5728,2019-05,285000,Shasta
5729,2019-06,289900,Shasta
5730,2019-07,286000,Shasta
5731,2019-08,294900,Shasta
5732,2019-09,280000,Shasta
5733,2019-10,303000,Shasta
5734,2019-11,285000,Shasta
5735,2019-12,275000,Shasta
5736,2020-01,282500,Shasta
5737,2020-02,291500,Shasta
5738,2020-03,310000,Shasta
5739,2020-04,288500,Shasta
5740,2020-05,297000,Shasta
5741,2020-06,295000,Shasta
5742,2020-07,300000,Shasta
5743,2020-08,315000,Shasta
5744,2020-09,331500,Shasta
5745,2020-10,344900,Shasta
5746,2020-11,327250,Shasta
5747,2020-12,307500,Shasta
5748,2021-01,329000,Shasta
5749,2021-02,329950,Shasta
5750,2021-03,345000,Shasta
5751,2021-04,350000,Shasta
5752,2021-05,360000,Shasta
5753,2021-06,365000,Shasta
5754,2021-07,370000,Shasta
5755,2021-08,389900,Shasta
5756,2021-09,365000,Shasta
5757,2021-10,359500,Shasta
5758,2021-11,375000,Shasta
5759,2021-12,371000,Shasta
5760,2010-01,132499.375,Siskiyou
5761,2010-02,164999.75,Siskiyou
5762,2010-03,149999.5,Siskiyou
5763,2010-04,180000,Siskiyou
5764,2010-05,165000,Siskiyou
5765,2010-06,169999.5,Siskiyou
5766,2010-07,154999.25,Siskiyou
5767,2010-08,130000,Siskiyou
5768,2010-09,145000,Siskiyou
5769,2010-10,142500,Siskiyou
5770,2010-11,190000,Siskiyou
5771,2010-12,163330,Siskiyou
5772,2011-01,145000,Siskiyou
5773,2011-02,140000,Siskiyou
5774,2011-03,107500,Siskiyou
5775,2011-04,120000,Siskiyou
5776,2011-05,100000,Siskiyou
5777,2011-06,140000,Siskiyou
5778,2011-07,143330,Siskiyou
5779,2011-08,116670,Siskiyou
5780,2011-09,113330,Siskiyou
5781,2011-10,150000,Siskiyou
5782,2011-11,123330,Siskiyou
5783,2011-12,131250,Siskiyou
5784,2012-01,123330,Siskiyou
5785,2012-02,123330,Siskiyou
5786,2012-03,110000,Siskiyou
5787,2012-04,103330,Siskiyou
5788,2012-05,152500,Siskiyou
5789,2012-06,120000,Siskiyou
5790,2012-07,132500,Siskiyou
5791,2012-08,127270,Siskiyou
5792,2012-09,140000,Siskiyou
5793,2012-10,180000,Siskiyou
5794,2012-11,137500,Siskiyou
5795,2012-12,133330,Siskiyou
5796,2013-01,106670,Siskiyou
5797,2013-02,110000,Siskiyou
5798,2013-03,123330,Siskiyou
5799,2013-04,118000,Siskiyou
5800,2013-05,115000,Siskiyou
5801,2013-06,163330,Siskiyou
5802,2013-07,140000,Siskiyou
5803,2013-08,140000,Siskiyou
5804,2013-09,155000,Siskiyou
5805,2013-10,156670,Siskiyou
5806,2013-11,166670,Siskiyou
5807,2013-12,160000,Siskiyou
5808,2014-01,156670,Siskiyou
5809,2014-02,130000,Siskiyou
5810,2014-03,173330,Siskiyou
5811,2014-04,150000,Siskiyou
5812,2014-05,170000,Siskiyou
5813,2014-06,163750,Siskiyou
5814,2014-07,160000,Siskiyou
5815,2014-08,127500,Siskiyou
5816,2014-09,155000,Siskiyou
5817,2014-10,161670,Siskiyou
5818,2014-11,172500,Siskiyou
5819,2014-12,135000,Siskiyou
5820,2015-01,195000,Siskiyou
5821,2015-02,148330,Siskiyou
5822,2015-03,176670,Siskiyou
5823,2015-04,153330,Siskiyou
5824,2015-05,145000,Siskiyou
5825,2015-06,152860,Siskiyou
5826,2015-07,169500,Siskiyou
5827,2015-08,145000,Siskiyou
5828,2015-09,175000,Siskiyou
5829,2015-10,187000,Siskiyou
5830,2015-11,160000,Siskiyou
5831,2015-12,141750,Siskiyou
5832,2016-01,195000,Siskiyou
5833,2016-02,168000,Siskiyou
5834,2016-03,151000,Siskiyou
5835,2016-04,166000,Siskiyou
5836,2016-05,175000,Siskiyou
5837,2016-06,215000,Siskiyou
5838,2016-07,214000,Siskiyou
5839,2016-08,204500,Siskiyou
5840,2016-09,192000,Siskiyou
5841,2016-10,182500,Siskiyou
5842,2016-11,183000,Siskiyou
5843,2016-12,255000,Siskiyou
5844,2017-01,239000,Siskiyou
5845,2017-02,240000,Siskiyou
5846,2017-03,184000,Siskiyou
5847,2017-04,200000,Siskiyou
5848,2017-05,211500,Siskiyou
5849,2017-06,235000,Siskiyou
5850,2017-07,215000,Siskiyou
5851,2017-08,212000,Siskiyou
5852,2017-09,187500,Siskiyou
5853,2017-10,217500,Siskiyou
5854,2017-11,189500,Siskiyou
5855,2017-12,192500,Siskiyou
5856,2018-01,193000,Siskiyou
5857,2018-02,200000,Siskiyou
5858,2018-03,226350,Siskiyou
5859,2018-04,217250,Siskiyou
5860,2018-05,210000,Siskiyou
5861,2018-06,187500,Siskiyou
5862,2018-07,223000,Siskiyou
5863,2018-08,216000,Siskiyou
5864,2018-09,205000,Siskiyou
5865,2018-10,181500,Siskiyou
5866,2018-11,226000,Siskiyou
5867,2018-12,182500,Siskiyou
5868,2019-01,151000,Siskiyou
5869,2019-02,224500,Siskiyou
5870,2019-03,205000,Siskiyou
5871,2019-04,208500,Siskiyou
5872,2019-05,235000,Siskiyou
5873,2019-06,270250,Siskiyou
5874,2019-07,210000,Siskiyou
5875,2019-08,210000,Siskiyou
5876,2019-09,240000,Siskiyou
5877,2019-10,235000,Siskiyou
5878,2019-11,242500,Siskiyou
5879,2019-12,225000,Siskiyou
5880,2020-01,255000,Siskiyou
5881,2020-02,219000,Siskiyou
5882,2020-03,244000,Siskiyou
5883,2020-04,260250,Siskiyou
5884,2020-05,230000,Siskiyou
5885,2020-06,213500,Siskiyou
5886,2020-07,253000,Siskiyou
5887,2020-08,260000,Siskiyou
5888,2020-09,267950,Siskiyou
5889,2020-10,286000,Siskiyou
5890,2020-11,263000,Siskiyou
5891,2020-12,228000,Siskiyou
5892,2021-01,257000,Siskiyou
5893,2021-02,322500,Siskiyou
5894,2021-03,259500,Siskiyou
5895,2021-04,302500,Siskiyou
5896,2021-05,289000,Siskiyou
5897,2021-06,300000,Siskiyou
5898,2021-07,350000,Siskiyou
5899,2021-08,327500,Siskiyou
5900,2021-09,315000,Siskiyou
5901,2021-10,329500,Siskiyou
5902,2021-11,299000,Siskiyou
5903,2021-12,273000,Siskiyou
5904,2010-01,215983.2869,Solano
5905,2010-02,204296.7891,Solano
5906,2010-03,211538.2308,Solano
5907,2010-04,211670,Solano
5908,2010-05,224120,Solano
5909,2010-06,212831.6018,Solano
5910,2010-07,212962.7037,Solano
5911,2010-08,207090,Solano
5912,2010-09,199700,Solano
5913,2010-10,218180,Solano
5914,2010-11,213260,Solano
5915,2010-12,204290,Solano
5916,2011-01,192170,Solano
5917,2011-02,191780,Solano
5918,2011-03,193480,Solano
5919,2011-04,189120,Solano
5920,2011-05,191850,Solano
5921,2011-06,189790,Solano
5922,2011-07,190560,Solano
5923,2011-08,197880,Solano
5924,2011-09,188790,Solano
5925,2011-10,191050,Solano
5926,2011-11,190770,Solano
5927,2011-12,190200,Solano
5928,2012-01,184440,Solano
5929,2012-02,179020,Solano
5930,2012-03,194310,Solano
5931,2012-04,191220,Solano
5932,2012-05,192980,Solano
5933,2012-06,208020,Solano
5934,2012-07,196110,Solano
5935,2012-08,202240,Solano
5936,2012-09,196980,Solano
5937,2012-10,220560,Solano
5938,2012-11,225400,Solano
5939,2012-12,230830,Solano
5940,2013-01,243520,Solano
5941,2013-02,234520,Solano
5942,2013-03,250000,Solano
5943,2013-04,255170,Solano
5944,2013-05,265090,Solano
5945,2013-06,278920,Solano
5946,2013-07,279330,Solano
5947,2013-08,295890,Solano
5948,2013-09,286220,Solano
5949,2013-10,294920,Solano
5950,2013-11,280360,Solano
5951,2013-12,293520,Solano
5952,2014-01,296120,Solano
5953,2014-02,288300,Solano
5954,2014-03,312350,Solano
5955,2014-04,315150,Solano
5956,2014-05,310000,Solano
5957,2014-06,310000,Solano
5958,2014-07,335000,Solano
5959,2014-08,320000,Solano
5960,2014-09,320000,Solano
5961,2014-10,320000,Solano
5962,2014-11,322200,Solano
5963,2014-12,320000,Solano
5964,2015-01,315000,Solano
5965,2015-02,330000,Solano
5966,2015-03,350000,Solano
5967,2015-04,339000,Solano
5968,2015-05,355000,Solano
5969,2015-06,353000,Solano
5970,2015-07,350000,Solano
5971,2015-08,360000,Solano
5972,2015-09,350000,Solano
5973,2015-10,342500,Solano
5974,2015-11,355000,Solano
5975,2015-12,349450,Solano
5976,2016-01,354000,Solano
5977,2016-02,361500,Solano
5978,2016-03,370000,Solano
5979,2016-04,380000,Solano
5980,2016-05,385500,Solano
5981,2016-06,390000,Solano
5982,2016-07,381000,Solano
5983,2016-08,410000,Solano
5984,2016-09,389500,Solano
5985,2016-10,392500,Solano
5986,2016-11,380000,Solano
5987,2016-12,405000,Solano
5988,2017-01,387400,Solano
5989,2017-02,382500,Solano
5990,2017-03,400000,Solano
5991,2017-04,400000,Solano
5992,2017-05,415000,Solano
5993,2017-06,420000,Solano
5994,2017-07,420000,Solano
5995,2017-08,410000,Solano
5996,2017-09,422500,Solano
5997,2017-10,415000,Solano
5998,2017-11,410000,Solano
5999,2017-12,416000,Solano
6000,2018-01,425000,Solano
6001,2018-02,430000,Solano
6002,2018-03,445000,Solano
6003,2018-04,447500,Solano
6004,2018-05,451000,Solano
6005,2018-06,450000,Solano
6006,2018-07,454000,Solano
6007,2018-08,455000,Solano
6008,2018-09,451500,Solano
6009,2018-10,430000,Solano
6010,2018-11,450000,Solano
6011,2018-12,425000,Solano
6012,2019-01,428000,Solano
6013,2019-02,425000,Solano
6014,2019-03,438500,Solano
6015,2019-04,435000,Solano
6016,2019-05,446000,Solano
6017,2019-06,448000,Solano
6018,2019-07,465000,Solano
6019,2019-08,459700,Solano
6020,2019-09,455000,Solano
6021,2019-10,470000,Solano
6022,2019-11,462980,Solano
6023,2019-12,455500,Solano
6024,2020-01,449900,Solano
6025,2020-02,470000,Solano
6026,2020-03,457950,Solano
6027,2020-04,482500,Solano
6028,2020-05,482000,Solano
6029,2020-06,496750,Solano
6030,2020-07,499750,Solano
6031,2020-08,515000,Solano
6032,2020-09,499950,Solano
6033,2020-10,508000,Solano
6034,2020-11,505250,Solano
6035,2020-12,510000,Solano
6036,2021-01,510000,Solano
6037,2021-02,509750,Solano
6038,2021-03,549000,Solano
6039,2021-04,555000,Solano
6040,2021-05,579000,Solano
6041,2021-06,575000,Solano
6042,2021-07,590000,Solano
6043,2021-08,590000,Solano
6044,2021-09,570000,Solano
6045,2021-10,580000,Solano
6046,2021-11,593000,Solano
6047,2021-12,580000,Solano
6048,2010-01,365822.1266,Sonoma
6049,2010-02,356706.75,Sonoma
6050,2010-03,359047.0286,Sonoma
6051,2010-04,365140,Sonoma
6052,2010-05,368310,Sonoma
6053,2010-06,366385.8908,Sonoma
6054,2010-07,370429.4032,Sonoma
6055,2010-08,378830,Sonoma
6056,2010-09,369660,Sonoma
6057,2010-10,351250,Sonoma
6058,2010-11,349380,Sonoma
6059,2010-12,344680,Sonoma
6060,2011-01,338090,Sonoma
6061,2011-02,315340,Sonoma
6062,2011-03,325910,Sonoma
6063,2011-04,332650,Sonoma
6064,2011-05,353750,Sonoma
6065,2011-06,327430,Sonoma
6066,2011-07,333490,Sonoma
6067,2011-08,339200,Sonoma
6068,2011-09,355670,Sonoma
6069,2011-10,322600,Sonoma
6070,2011-11,321290,Sonoma
6071,2011-12,325260,Sonoma
6072,2012-01,326920,Sonoma
6073,2012-02,324710,Sonoma
6074,2012-03,317650,Sonoma
6075,2012-04,343750,Sonoma
6076,2012-05,342520,Sonoma
6077,2012-06,359570,Sonoma
6078,2012-07,352780,Sonoma
6079,2012-08,385610,Sonoma
6080,2012-09,368590,Sonoma
6081,2012-10,374640,Sonoma
6082,2012-11,380800,Sonoma
6083,2012-12,396310,Sonoma
6084,2013-01,367780,Sonoma
6085,2013-02,384900,Sonoma
6086,2013-03,398090,Sonoma
6087,2013-04,442100,Sonoma
6088,2013-05,436520,Sonoma
6089,2013-06,450000,Sonoma
6090,2013-07,473640,Sonoma
6091,2013-08,453790,Sonoma
6092,2013-09,455850,Sonoma
6093,2013-10,469900,Sonoma
6094,2013-11,463820,Sonoma
6095,2013-12,464190,Sonoma
6096,2014-01,460000,Sonoma
6097,2014-02,445000,Sonoma
6098,2014-03,480000,Sonoma
6099,2014-04,460000,Sonoma
6100,2014-05,490000,Sonoma
6101,2014-06,495000,Sonoma
6102,2014-07,500000,Sonoma
6103,2014-08,475000,Sonoma
6104,2014-09,496000,Sonoma
6105,2014-10,490000,Sonoma
6106,2014-11,475000,Sonoma
6107,2014-12,515000,Sonoma
6108,2015-01,474500,Sonoma
6109,2015-02,488250,Sonoma
6110,2015-03,500500,Sonoma
6111,2015-04,535000,Sonoma
6112,2015-05,540000,Sonoma
6113,2015-06,545000,Sonoma
6114,2015-07,543500,Sonoma
6115,2015-08,549000,Sonoma
6116,2015-09,541500,Sonoma
6117,2015-10,529750,Sonoma
6118,2015-11,527000,Sonoma
6119,2015-12,549000,Sonoma
6120,2016-01,550000,Sonoma
6121,2016-02,540000,Sonoma
6122,2016-03,560000,Sonoma
6123,2016-04,569000,Sonoma
6124,2016-05,580000,Sonoma
6125,2016-06,608000,Sonoma
6126,2016-07,572500,Sonoma
6127,2016-08,585000,Sonoma
6128,2016-09,590000,Sonoma
6129,2016-10,595000,Sonoma
6130,2016-11,578000,Sonoma
6131,2016-12,585000,Sonoma
6132,2017-01,579500,Sonoma
6133,2017-02,598640,Sonoma
6134,2017-03,635000,Sonoma
6135,2017-04,608000,Sonoma
6136,2017-05,625000,Sonoma
6137,2017-06,627250,Sonoma
6138,2017-07,645000,Sonoma
6139,2017-08,625500,Sonoma
6140,2017-09,620000,Sonoma
6141,2017-10,645000,Sonoma
6142,2017-11,655000,Sonoma
6143,2017-12,670000,Sonoma
6144,2018-01,670000,Sonoma
6145,2018-02,689000,Sonoma
6146,2018-03,685000,Sonoma
6147,2018-04,685000,Sonoma
6148,2018-05,698500,Sonoma
6149,2018-06,705000,Sonoma
6150,2018-07,650000,Sonoma
6151,2018-08,670000,Sonoma
6152,2018-09,654500,Sonoma
6153,2018-10,650000,Sonoma
6154,2018-11,612500,Sonoma
6155,2018-12,639000,Sonoma
6156,2019-01,650000,Sonoma
6157,2019-02,625420,Sonoma
6158,2019-03,633750,Sonoma
6159,2019-04,645000,Sonoma
6160,2019-05,666000,Sonoma
6161,2019-06,662500,Sonoma
6162,2019-07,655000,Sonoma
6163,2019-08,712000,Sonoma
6164,2019-09,655750,Sonoma
6165,2019-10,660000,Sonoma
6166,2019-11,650000,Sonoma
6167,2019-12,647500,Sonoma
6168,2020-01,667000,Sonoma
6169,2020-02,640000,Sonoma
6170,2020-03,694000,Sonoma
6171,2020-04,657880,Sonoma
6172,2020-05,675000,Sonoma
6173,2020-06,708800,Sonoma
6174,2020-07,714950,Sonoma
6175,2020-08,715000,Sonoma
6176,2020-09,715000,Sonoma
6177,2020-10,720000,Sonoma
6178,2020-11,715000,Sonoma
6179,2020-12,720000,Sonoma
6180,2021-01,715000,Sonoma
6181,2021-02,740000,Sonoma
6182,2021-03,765000,Sonoma
6183,2021-04,777500,Sonoma
6184,2021-05,780000,Sonoma
6185,2021-06,825000,Sonoma
6186,2021-07,761700,Sonoma
6187,2021-08,770000,Sonoma
6188,2021-09,754000,Sonoma
6189,2021-10,750000,Sonoma
6190,2021-11,775000,Sonoma
6191,2021-12,794000,Sonoma
6192,2010-01,140175.4298,Stanislaus
6193,2010-02,145302.7652,Stanislaus
6194,2010-03,145384.3462,Stanislaus
6195,2010-04,141891.7973,Stanislaus
6196,2010-05,150308.7629,Stanislaus
6197,2010-06,145806.1613,Stanislaus
6198,2010-07,148147.7407,Stanislaus
6199,2010-08,143098.4366,Stanislaus
6200,2010-09,140972.1736,Stanislaus
6201,2010-10,144320.7716,Stanislaus
6202,2010-11,141922.9808,Stanislaus
6203,2010-12,140361.4277,Stanislaus
6204,2011-01,132962.3148,Stanislaus
6205,2011-02,131428,Stanislaus
6206,2011-03,135483.0968,Stanislaus
6207,2011-04,134090.2045,Stanislaus
6208,2011-05,136784.875,Stanislaus
6209,2011-06,137633.5269,Stanislaus
6210,2011-07,130220,Stanislaus
6211,2011-08,140540,Stanislaus
6212,2011-09,133910,Stanislaus
6213,2011-10,133290,Stanislaus
6214,2011-11,136580,Stanislaus
6215,2011-12,135630,Stanislaus
6216,2012-01,134580,Stanislaus
6217,2012-02,129862.5205,Stanislaus
6218,2012-03,134650,Stanislaus
6219,2012-04,138650,Stanislaus
6220,2012-05,137860,Stanislaus
6221,2012-06,139520,Stanislaus
6222,2012-07,143100,Stanislaus
6223,2012-08,147850,Stanislaus
6224,2012-09,151500,Stanislaus
6225,2012-10,151360,Stanislaus
6226,2012-11,155760,Stanislaus
6227,2012-12,161610,Stanislaus
6228,2013-01,155450,Stanislaus
6229,2013-02,152500,Stanislaus
6230,2013-03,168870,Stanislaus
6231,2013-04,174390,Stanislaus
6232,2013-05,181160,Stanislaus
6233,2013-06,187170,Stanislaus
6234,2013-07,193920,Stanislaus
6235,2013-08,203120,Stanislaus
6236,2013-09,194890,Stanislaus
6237,2013-10,209110,Stanislaus
6238,2013-11,198400,Stanislaus
6239,2013-12,220640,Stanislaus
6240,2014-01,205900,Stanislaus
6241,2014-02,215380,Stanislaus
6242,2014-03,214760,Stanislaus
6243,2014-04,212500,Stanislaus
6244,2014-05,223870,Stanislaus
6245,2014-06,233050,Stanislaus
6246,2014-07,230040,Stanislaus
6247,2014-08,232240,Stanislaus
6248,2014-09,230000,Stanislaus
6249,2014-10,228630,Stanislaus
6250,2014-11,230950,Stanislaus
6251,2014-12,228160,Stanislaus
6252,2015-01,230790,Stanislaus
6253,2015-02,237680,Stanislaus
6254,2015-03,242170,Stanislaus
6255,2015-04,243800,Stanislaus
6256,2015-05,245570,Stanislaus
6257,2015-06,249670,Stanislaus
6258,2015-07,250000,Stanislaus
6259,2015-08,248000,Stanislaus
6260,2015-09,252000,Stanislaus
6261,2015-10,259000,Stanislaus
6262,2015-11,249500,Stanislaus
6263,2015-12,249950,Stanislaus
6264,2016-01,245000,Stanislaus
6265,2016-02,250000,Stanislaus
6266,2016-03,262000,Stanislaus
6267,2016-04,265000,Stanislaus
6268,2016-05,265000,Stanislaus
6269,2016-06,276000,Stanislaus
6270,2016-07,270000,Stanislaus
6271,2016-08,272750,Stanislaus
6272,2016-09,270000,Stanislaus
6273,2016-10,280000,Stanislaus
6274,2016-11,271500,Stanislaus
6275,2016-12,275000,Stanislaus
6276,2017-01,279750,Stanislaus
6277,2017-02,270500,Stanislaus
6278,2017-03,271450,Stanislaus
6279,2017-04,283000,Stanislaus
6280,2017-05,290000,Stanislaus
6281,2017-06,289000,Stanislaus
