ArchiveYear,County,Extinguished,Started
2018,Kings,2019-01-04T09:23:00Z,2018-08-06T17:29:00Z
2018,Tehama,2019-01-04T10:10:00Z,2018-06-09T14:10:00Z
2018,Kern,2019-01-04T09:26:00Z,2018-08-03T14:48:00Z
2018,Inyo,2019-01-04T09:54:00Z,2018-07-08T13:36:00Z
2018,Napa,2019-01-04T09:06:00Z,2018-09-08T14:29:00Z
2018,Glenn,2019-01-04T10:09:00Z,2018-06-09T15:32:00Z
2018,Monterey,2019-01-04T09:23:00Z,2018-08-06T12:59:00Z
2018,Solano,2019-01-04T09:20:00Z,2018-08-10T16:57:00Z
2018,Modoc,2019-01-04T09:46:00Z,2018-07-13T22:03:00Z
2018,Inyo,2019-01-03T09:43:00Z,2018-02-18T14:12:00Z
2018,Shasta,2019-01-04T09:21:00Z,2018-08-09T14:34:00Z
2018,Merced,2019-01-04T10:26:00Z,2018-05-02T16:00:00Z
2018,Trinity,2019-01-04T09:08:00Z,2018-09-04T15:20:00Z
2018,Shasta,2019-01-04T10:01:00Z,2018-06-24T12:29:00Z
2018,Solano,2019-01-04T08:47:00Z,2018-11-08T13:28:00Z
2018,San Luis Obispo,2019-01-04T10:03:00Z,2018-06-20T18:22:00Z
2018,Los Angeles,2019-01-04T10:15:00Z,2018-06-04T12:40:00Z
2018,San Bernardino,2019-01-04T09:55:00Z,2018-07-06T13:29:00Z
2018,San Benito,2019-01-04T10:15:00Z,2018-06-04T17:01:00Z
2018,Inyo,2019-01-03T13:09:00Z,2018-04-19T10:28:00Z
2018,Riverside,2019-01-04T10:24:00Z,2018-05-17T14:19:00Z
2018,Sutter,2019-01-04T09:28:00Z,2018-07-31T17:34:00Z
2018,Placer,2019-01-04T09:10:00Z,2018-09-03T16:38:00Z
2018,Santa Barbara,2019-01-04T09:16:00Z,2018-08-19T13:37:00Z
2018,Kern,2019-01-04T09:32:00Z,2018-07-27T16:12:00Z
2018,Mendocino,2019-01-04T09:29:00Z,2018-07-31T15:28:00Z
2018,Butte,2019-01-04T09:48:00Z,2018-07-12T22:45:00Z
2018,Tehama,2019-01-04T09:52:00Z,2018-07-09T18:30:00Z
2018,Amador,2019-01-04T09:54:00Z,2018-07-06T14:42:00Z
2018,Yolo,2019-01-04T09:40:00Z,2018-07-18T14:24:00Z
2018,Placer,2019-01-04T09:28:00Z,2018-08-01T13:11:00Z
2018,Tulare,2019-01-04T09:19:00Z,2018-08-15T17:14:00Z
2018,Monterey,2019-01-04T09:20:00Z,2018-08-11T14:12:00Z
2018,Lassen,2019-01-04T10:06:00Z,2018-06-14T17:45:00Z
2018,Alameda,2019-01-04T09:53:00Z,2018-07-08T17:38:00Z
2018,Tuolumne,2019-01-04T09:06:00Z,2018-09-08T13:34:00Z
2018,Butte,2019-01-04T08:50:00Z,2018-10-30T14:46:00Z
2018,San Benito,2019-01-04T10:14:00Z,2018-06-04T17:30:00Z
2018,San Diego,2019-01-04T09:55:00Z,2018-07-06T23:39:00Z
2018,Alameda,2019-01-04T10:20:00Z,2018-05-30T13:21:00Z
2018,Lassen,2019-01-04T09:59:00Z,2018-06-27T15:09:00Z
2018,Monterey,2019-01-04T09:04:00Z,2018-09-13T15:37:00Z
2018,Monterey,2019-06-21T08:51:41Z,2018-06-26T07:11:00Z
2018,Kern,2019-01-04T09:16:00Z,2018-08-18T15:17:00Z
2018,San Diego,2019-01-04T09:32:00Z,2018-07-27T13:28:00Z
2018,Madera,2019-01-04T09:03:00Z,2018-09-22T15:44:00Z
2018,Butte,2019-01-04T09:59:00Z,2018-06-26T12:56:00Z
2018,Inyo,2019-01-04T09:29:00Z,2018-07-31T15:07:00Z
2018,Shasta,2019-01-04T10:02:00Z,2018-06-23T12:54:00Z
2018,Santa Clara,2019-01-04T09:37:00Z,2018-07-22T13:06:00Z
2018,El Dorado,2019-01-04T09:56:00Z,2018-07-04T17:09:00Z
2018,Trinity,2019-01-04T09:59:00Z,2018-06-28T18:01:00Z
2018,Madera,2019-01-04T10:14:00Z,2018-06-04T17:44:00Z
2018,San Diego,2019-01-04T10:26:00Z,2018-05-04T11:44:00Z
2018,Kern,2019-01-04T10:25:00Z,2018-05-16T16:30:00Z
2018,Calaveras,2019-01-04T09:23:00Z,2018-08-06T16:26:00Z
2018,Madera,2019-01-04T09:15:00Z,2018-08-23T15:40:00Z
2018,Riverside,2019-01-04T09:39:00Z,2018-07-19T17:22:00Z
2018,San Benito,2019-01-04T09:49:00Z,2018-07-11T16:40:00Z
2018,Contra Costa,2019-01-04T09:58:00Z,2018-06-29T16:06:00Z
2018,Tehama,2019-01-04T10:02:00Z,2018-06-23T12:52:00Z
2018,San Diego,2019-01-04T10:11:00Z,2018-06-06T09:46:00Z
2018,Tehama,2019-01-04T08:59:00Z,2018-09-28T13:08:00Z
2018,San Luis Obispo,2019-01-04T10:00:00Z,2018-06-26T11:16:00Z
2018,Santa Barbara,2019-01-03T09:44:00Z,2018-03-27T14:45:00Z
2018,San Diego,2019-01-04T09:21:00Z,2018-08-09T13:09:00Z
2018,Contra Costa,2019-01-04T09:34:00Z,2018-07-25T14:41:00Z
2018,Siskiyou,2019-01-04T09:44:00Z,2018-07-15T09:58:00Z
2018,Siskiyou,2019-01-04T09:56:00Z,2018-07-01T18:13:00Z
2018,San Benito,2019-01-04T10:07:00Z,2018-06-12T15:06:00Z
2018,San Diego,2019-01-04T09:31:00Z,2018-07-28T15:14:00Z
2018,Riverside,2019-01-04T09:33:00Z,2018-07-26T10:12:00Z
2018,Kern,2019-01-04T09:06:00Z,2018-09-12T11:25:00Z
2018,Merced,2019-01-04T10:10:00Z,2018-06-07T18:04:00Z
2018,Butte,2019-01-04T09:56:00Z,2018-07-04T13:30:00Z
2018,Ventura,2019-01-04T08:46:00Z,2018-11-12T10:06:00Z
2018,Merced,2019-01-04T10:04:00Z,2018-06-17T15:09:00Z
2018,Los Angeles,2019-01-04T10:08:00Z,2018-06-09T14:45:00Z
2018,Orange,2019-01-04T10:19:00Z,2018-06-02T13:07:00Z
2018,Santa Barbara,2019-01-04T09:12:00Z,2018-09-01T14:22:00Z
2018,Tehama,2019-01-04T10:02:00Z,2018-06-23T13:15:00Z
2018,Monterey,2019-01-04T08:54:00Z,2018-10-13T14:43:00Z
2018,Lassen,2019-01-04T09:35:00Z,2018-07-24T16:02:00Z
2018,Los Angeles,2019-01-04T09:05:00Z,2018-09-09T12:10:00Z
2018,Tuolumne,2019-01-04T10:01:00Z,2018-06-24T13:54:00Z
2018,Solano,2019-01-04T08:55:00Z,2018-10-12T11:21:00Z
2018,Shasta,2019-01-04T09:16:00Z,2018-08-19T07:32:00Z
2018,Orange,2019-01-04T10:08:00Z,2018-06-11T17:04:00Z
2018,Riverside,2019-01-04T10:07:00Z,2018-06-12T14:22:00Z
2018,Marin,2019-01-04T09:05:00Z,2018-09-10T19:00:00Z
2018,Ventura,2019-01-04T08:44:00Z,2018-11-15T01:39:00Z
2018,Monterey,2019-01-04T08:57:00Z,2018-10-02T12:32:00Z
2018,El Dorado,2019-01-04T09:09:00Z,2018-09-04T15:03:00Z
2018,San Bernardino,2019-01-04T08:45:00Z,2018-11-13T08:19:00Z
2018,Calaveras,2019-01-04T09:24:00Z,2018-08-05T04:19:00Z
2018,Napa,2019-01-04T09:30:00Z,2018-07-28T16:30:00Z
2018,Los Angeles,2019-01-04T09:37:00Z,2018-07-23T12:55:00Z
2018,Glenn,2019-01-04T10:19:00Z,2018-06-01T15:20:00Z
2018,Siskiyou,2019-01-04T10:25:00Z,2018-05-09T18:11:00Z
2018,San Bernardino,2019-01-04T09:12:00Z,2018-08-31T17:58:00Z
2018,Tulare,2019-01-04T08:51:00Z,2018-10-24T12:18:00Z
2018,Plumas,2019-01-04T09:22:00Z,2018-08-07T02:11:00Z
2018,San Benito,2019-01-04T09:49:00Z,2018-07-12T12:57:00Z
2018,Santa Clara,2019-01-04T09:54:00Z,2018-07-06T10:40:00Z
2018,Mariposa,2019-01-04T10:04:00Z,2018-06-18T12:30:00Z
2018,Kern,2019-01-04T09:17:00Z,2018-08-16T16:06:00Z
2018,Santa Barbara,2019-01-04T09:54:00Z,2018-07-06T20:40:00Z
2018,Santa Barbara,2019-01-04T09:38:00Z,2018-07-20T14:23:00Z
2018,Fresno,2019-01-04T10:22:00Z,2018-05-26T14:52:00Z
2018,Mendocino,2019-01-04T09:26:00Z,2018-08-01T15:53:00Z
2018,Lake,2019-01-04T09:14:00Z,2018-08-26T18:04:00Z
2018,Tehama,2019-01-04T10:24:00Z,2018-05-18T16:37:00Z
2018,San Diego,2019-01-04T09:19:00Z,2018-08-13T14:58:00Z
2018,Tulare,2019-01-04T09:33:00Z,2018-07-27T12:14:00Z
2018,San Bernardino,2019-01-04T09:55:00Z,2018-07-06T09:36:00Z
2018,San Luis Obispo,2019-01-04T10:22:00Z,2018-05-24T10:43:00Z
2018,Monterey,2019-01-04T10:08:00Z,2018-06-09T15:31:00Z
2018,Kern,2019-01-04T09:57:00Z,2018-06-29T17:53:00Z
2018,Mendocino,2019-01-04T09:55:00Z,2018-07-05T15:12:00Z
2018,Lassen,2019-01-04T09:42:00Z,2018-07-15T18:54:00Z
2018,Lassen,2019-01-04T08:47:00Z,2018-11-08T11:25:00Z
2018,Madera,2019-01-04T09:13:00Z,2018-08-27T23:19:00Z
2018,Merced,2019-01-04T10:24:00Z,2018-05-20T13:07:00Z
2018,San Luis Obispo,2019-01-04T08:58:00Z,2018-09-29T09:30:00Z
2018,Lake,2019-01-04T09:51:00Z,2018-07-09T16:46:00Z
2018,Calaveras,2019-01-04T10:01:00Z,2018-06-24T15:28:00Z
2018,Santa Barbara,2019-01-04T09:40:00Z,2018-07-18T11:55:00Z
2018,Shasta,2019-01-04T08:58:00Z,2018-09-28T14:44:00Z
2018,Fresno,2019-01-04T09:59:00Z,2018-06-27T12:39:00Z
2018,Colusa,2019-01-04T09:56:00Z,2018-07-04T13:14:00Z
2018,Glenn,2019-01-04T10:21:00Z,2018-05-28T17:33:00Z
2018,Riverside,2019-01-04T10:26:00Z,2018-04-28T14:26:00Z
2018,Santa Clara,2019-01-04T09:50:00Z,2018-07-10T15:08:00Z
2018,Santa Clara,2019-01-04T09:57:00Z,2018-06-29T20:59:00Z
2018,Tehama,2019-01-04T10:07:00Z,2018-06-13T21:06:00Z
2018,Riverside,2019-01-04T10:26:00Z,2018-05-04T14:48:00Z
2018,Merced,2019-01-04T10:00:00Z,2018-06-24T16:11:00Z
2018,El Dorado,2019-01-04T09:28:00Z,2018-08-01T13:57:00Z
2018,Mendocino,2019-01-04T09:37:00Z,2018-07-21T16:22:00Z
2018,El Dorado,2019-01-04T09:27:00Z,2018-08-01T14:40:00Z
2018,San Benito,2019-01-04T10:13:00Z,2018-06-04T23:17:00Z
2018,Santa Clara,2019-01-04T08:57:00Z,2018-10-07T12:57:00Z
2018,Shasta,2019-01-04T09:38:00Z,2018-07-20T13:26:00Z
2018,Riverside,2019-01-04T09:56:00Z,2018-07-04T14:20:00Z
2018,Siskiyou,2019-01-04T09:59:00Z,2018-06-27T19:46:00Z
2018,Stanislaus,2019-01-04T10:21:00Z,2018-05-29T12:58:00Z
2018,Kern,2019-01-04T09:54:00Z,2018-07-08T13:38:00Z
2018,Los Angeles,2019-01-04T10:01:00Z,2018-06-23T19:39:00Z
2018,San Joaquin,2019-01-04T10:08:00Z,2018-06-11T12:16:00Z
2018,Tehama,2019-01-04T08:50:00Z,2018-11-05T10:17:00Z
2018,Lake,2019-01-04T09:12:00Z,2018-08-30T15:44:00Z
2018,Madera,2019-01-04T10:06:00Z,2018-06-15T11:46:00Z
2018,San Luis Obispo,2019-01-04T10:06:00Z,2018-06-14T17:23:00Z
2018,San Luis Obispo,2019-01-04T10:07:00Z,2018-06-13T12:38:00Z
2018,Santa Barbara,2019-01-04T10:25:00Z,2018-05-17T12:53:00Z
2018,San Diego,2019-01-04T10:23:00Z,2018-05-22T14:13:00Z
2018,San Luis Obispo,2019-01-04T08:52:00Z,2018-10-19T14:10:00Z
2018,Lassen,2019-01-04T09:44:00Z,2018-07-15T11:55:00Z
2018,Contra Costa,2019-01-04T09:53:00Z,2018-07-08T16:45:00Z
2018,Madera,2019-01-04T10:23:00Z,2018-05-23T14:30:00Z
2018,San Bernardino,2019-01-04T09:00:00Z,2018-09-26T10:56:00Z
2018,Lassen,2019-01-04T09:03:00Z,2018-09-22T14:41:00Z
2018,Mariposa,2019-01-04T10:05:00Z,2018-06-15T13:37:00Z
2018,Modoc,2019-01-04T09:46:00Z,2018-07-14T20:46:00Z
2018,San Luis Obispo,2019-01-04T09:04:00Z,2018-09-16T08:34:00Z
2018,Shasta,2019-01-04T09:36:00Z,2018-07-24T15:24:00Z
2018,Santa Clara,2019-01-04T09:51:00Z,2018-07-10T16:45:00Z
2018,Lake,2019-01-04T09:38:00Z,2018-07-21T14:40:00Z
2018,Tehama,2019-01-04T09:43:00Z,2018-07-15T17:15:00Z
2018,Monterey,2019-01-03T09:43:00Z,2018-02-07T15:53:00Z
2018,Alameda,2019-01-04T09:14:00Z,2018-08-26T14:23:00Z
2018,Contra Costa,2019-01-04T09:57:00Z,2018-07-02T14:25:00Z
2018,Marin,2019-01-04T09:22:00Z,1969-12-31T16:00:00Z
2018,Butte,2019-01-04T09:40:00Z,2018-07-19T12:00:00Z
2018,Riverside,2019-01-04T09:36:00Z,2018-07-23T14:55:00Z
2018,Mariposa,2019-01-04T09:39:00Z,2018-07-19T13:07:00Z
2018,Contra Costa,2019-01-04T10:04:00Z,2018-06-19T15:19:00Z
2018,Butte,2019-01-04T10:05:00Z,2018-06-16T11:47:00Z
2018,San Benito,2019-01-04T09:35:00Z,2018-07-25T14:11:00Z
2018,Shasta,2019-01-04T08:53:00Z,2018-10-14T11:33:00Z
2018,San Diego,2019-01-04T10:16:00Z,2018-06-03T16:16:00Z
2018,San Luis Obispo,2019-01-04T09:38:00Z,2018-07-21T15:01:00Z
2018,Siskiyou,2019-01-04T10:17:00Z,2018-06-03T16:14:00Z
2018,Lake,2019-01-04T09:11:00Z,2018-09-02T14:02:00Z
2018,Riverside,2019-01-04T09:13:00Z,2018-08-27T10:49:00Z
2018,Mendocino,2019-01-04T08:49:00Z,2018-11-08T11:58:00Z
2018,Riverside,2019-01-04T09:23:00Z,2018-08-06T14:19:00Z
2018,Shasta,2019-01-04T09:29:00Z,2018-07-29T16:22:00Z
2018,San Benito,2019-01-04T10:17:00Z,2018-06-03T15:09:00Z
2018,Kern,2019-01-04T09:16:00Z,2018-08-17T18:47:00Z
2018,Alameda,2019-01-04T09:34:00Z,2018-07-25T16:05:00Z
2018,Tulare,2019-01-04T09:39:00Z,2018-07-19T16:25:00Z
2018,Butte,2019-01-04T09:01:00Z,2018-09-24T00:41:00Z
2018,Tehama,2019-01-04T09:46:00Z,2018-07-14T20:40:00Z
2018,San Bernardino,2019-01-04T09:57:00Z,2018-06-30T12:12:00Z
2018,Tulare,2019-01-03T09:44:00Z,2018-02-18T13:45:00Z
2018,Fresno,2019-01-04T09:47:00Z,2018-10-02T15:45:00Z
2018,Riverside,2019-01-04T09:15:00Z,2018-08-25T11:58:00Z
2018,Lassen,2019-01-04T09:42:00Z,2018-07-15T16:45:00Z
2018,Lake,2019-01-04T10:05:00Z,2018-06-16T14:04:00Z
2018,Shasta,2019-01-04T09:53:00Z,2018-07-08T14:41:00Z
2018,Santa Clara,2019-01-04T09:02:00Z,2018-09-23T16:23:00Z
2018,Contra Costa,2019-01-04T09:17:00Z,2018-08-17T19:19:00Z
2018,Alameda,2019-01-04T09:25:00Z,2018-08-04T17:32:00Z
2018,Riverside,2019-01-04T09:30:00Z,2018-07-28T15:38:00Z
2018,San Luis Obispo,2019-01-04T09:38:00Z,2018-07-21T15:50:00Z
2018,Sacramento,2019-01-04T09:58:00Z,2018-06-29T15:46:00Z
2018,Fresno,2019-01-03T09:46:00Z,2018-04-12T14:30:00Z
2018,San Diego,2019-01-04T09:41:00Z,2018-07-17T14:05:00Z
2018,Siskiyou,2019-01-04T10:24:00Z,2018-05-19T13:04:00Z
2018,Tulare,2019-01-04T10:24:00Z,2018-05-18T11:00:00Z
2018,Riverside,2019-01-04T09:04:00Z,2018-09-14T19:32:00Z
2018,Contra Costa,2019-01-04T10:05:00Z,2018-06-16T15:10:00Z
2018,San Luis Obispo,2019-01-04T10:20:00Z,2018-05-29T13:11:00Z
2018,Lake,2019-01-04T09:11:00Z,2018-09-03T13:58:00Z
2018,Riverside,2019-01-04T09:15:00Z,2018-08-22T13:45:00Z
2018,Contra Costa,2019-01-04T10:19:00Z,2018-06-02T12:42:00Z
2018,Tehama,2019-01-04T10:19:00Z,2018-06-01T16:07:00Z
2018,Mariposa,2019-01-04T09:24:00Z,2018-08-04T13:57:00Z
2018,Riverside,2019-01-03T09:46:00Z,2018-04-09T18:18:00Z
2018,Contra Costa,2019-01-04T08:44:00Z,2018-11-15T13:31:00Z
2018,Alameda,2019-01-04T08:45:00Z,2018-11-14T14:56:00Z
2018,Santa Clara,2019-01-04T09:33:00Z,2018-07-25T16:14:00Z
2018,Alameda,2019-01-04T10:04:00Z,2018-06-17T15:56:00Z
2018,Riverside,2019-01-04T10:06:00Z,2018-06-14T17:02:00Z
2018,Butte,2019-01-04T10:07:00Z,2018-06-14T15:18:00Z
2018,Los Angeles,2019-01-04T10:07:00Z,2018-06-12T14:56:00Z
2018,Plumas,2019-01-04T10:27:00Z,2018-04-26T15:00:00Z
2018,San Diego,2019-01-04T10:26:00Z,2018-05-09T22:00:00Z
2018,Riverside,2019-01-03T13:10:00Z,2018-04-22T13:35:00Z
2018,Santa Cruz,2019-01-04T08:50:00Z,2018-11-03T21:28:00Z
2018,Amador,2019-01-04T10:05:00Z,2018-06-17T13:58:00Z
2018,Riverside,2019-01-04T10:17:00Z,2018-06-03T14:17:00Z
2018,Nevada,2019-01-04T09:19:00Z,2018-08-12T14:20:00Z
2018,Humboldt,2019-01-04T09:43:00Z,2018-07-15T16:14:00Z
2018,Santa Clara,2019-01-04T10:22:00Z,2018-05-27T17:05:00Z
2018,Siskiyou,2019-01-04T08:55:00Z,2018-10-10T21:50:00Z
2018,Modoc,2019-01-04T09:11:00Z,2018-09-02T14:53:00Z
2018,Riverside,2019-01-04T10:26:00Z,2018-05-04T18:53:00Z
2018,Riverside,2019-01-03T09:46:00Z,2018-04-15T04:38:00Z
2018,San Diego,2019-01-04T09:24:00Z,2018-08-06T10:31:00Z
2018,San Luis Obispo,2019-01-04T09:41:00Z,2018-07-17T11:13:00Z
2018,Lassen,2019-01-04T09:45:00Z,2018-07-14T15:00:00Z
2018,Yolo,2019-01-04T10:20:00Z,2018-06-01T13:31:00Z
2018,Shasta,2019-01-04T09:08:00Z,2018-09-04T14:43:00Z
2018,San Diego,2019-01-04T09:39:00Z,2018-07-20T13:07:00Z
2018,Fresno,2019-01-04T10:18:00Z,2018-06-02T09:55:00Z
2018,Shasta,2019-01-04T08:54:00Z,2018-10-14T06:45:00Z
2018,El Dorado,2019-01-04T09:03:00Z,2018-09-20T12:39:00Z
2018,San Bernardino,2019-01-04T09:47:00Z,2018-07-13T14:32:00Z
2018,Madera,2019-01-04T09:50:00Z,2018-07-10T17:31:00Z
2018,Marin,2019-01-04T10:09:00Z,2018-06-09T15:30:00Z
2018,San Diego,2019-01-04T10:11:00Z,2018-06-05T13:45:00Z
2018,Siskiyou,2019-01-04T10:13:00Z,2018-06-04T15:08:00Z
2018,San Luis Obispo,2019-01-04T10:17:00Z,2018-06-03T16:11:00Z
2018,Napa,2019-01-04T10:23:00Z,2018-05-21T11:56:00Z
2018,Alameda,2019-01-04T10:25:00Z,2018-05-14T13:06:00Z
2018,San Diego,2019-01-04T10:25:00Z,2018-05-10T20:41:00Z
2018,Butte,2019-01-04T09:51:00Z,2018-07-10T12:42:00Z
2018,Madera,2019-01-04T09:52:00Z,2018-07-09T17:54:00Z
2018,Riverside,2019-01-04T10:18:00Z,2018-06-03T13:38:00Z
2018,Shasta,2019-01-03T09:45:00Z,2018-03-27T16:20:00Z
2018,Santa Cruz,2019-01-04T08:44:00Z,2018-11-16T11:01:00Z
2018,Humboldt,2019-01-04T08:46:00Z,2018-11-12T17:39:00Z
2018,Butte,2019-01-04T08:52:00Z,2018-10-15T11:57:00Z
2018,Riverside,2019-01-04T09:16:00Z,2018-08-19T15:55:00Z
2018,Napa,2019-01-04T09:20:00Z,2018-08-09T14:21:00Z
2018,Siskiyou,2019-01-04T09:40:00Z,2018-07-17T19:03:00Z
2018,San Diego,2019-01-04T09:55:00Z,2018-07-06T10:11:00Z
2018,Butte,2019-01-04T09:58:00Z,2018-06-29T11:44:00Z
2018,San Luis Obispo,2019-01-04T10:03:00Z,2018-06-21T16:45:00Z
2018,Monterey,2019-01-04T10:04:00Z,2018-06-19T16:06:00Z
2018,Sonoma,2019-01-04T10:12:00Z,2018-06-05T13:03:00Z
2018,San Diego,2019-01-04T10:16:00Z,2018-06-03T18:23:00Z
2018,Tehama,2019-01-04T10:18:00Z,2018-06-03T08:55:00Z
2018,Riverside,2019-01-04T10:18:00Z,2018-06-02T15:53:00Z
2018,Riverside,2019-01-04T10:21:00Z,2018-05-28T07:23:00Z
2018,Butte,2019-01-04T08:42:00Z,2018-11-29T23:30:00Z
2018,Humboldt,2019-01-03T15:23:00Z,2018-04-24T16:59:00Z
2018,Santa Barbara,2019-01-03T09:43:00Z,2018-01-09T04:00:00Z
2018,Ventura,2019-01-03T09:43:00Z,2018-01-09T04:00:00Z
2019,Ventura,2019-11-02T18:57:00Z,2019-10-30T07:45:14Z
2019,Mariposa,,2019-08-16T14:11:02Z
2019,Riverside,,2019-10-10T15:38:44Z
2019,Tehama,2019-10-28T07:22:00Z,2019-10-27T02:47:20Z
2019,Riverside,2019-11-02T18:44:00Z,2019-10-30T11:19:00Z
2019,Placer,,2019-11-25T12:39:44Z
2019,Monterey,2019-10-11T07:30:00Z,2019-10-09T06:52:14Z
2019,San Luis Obispo,2019-10-11T07:30:00Z,2019-10-09T06:52:14Z
2019,Mariposa,,2019-07-21T12:01:40Z
2019,Fresno,2019-10-19T15:00:00Z,2019-10-18T12:17:32Z
2019,Lassen,,2019-08-07T18:48:57Z
2019,Riverside,2019-10-12T17:22:00Z,2019-10-10T18:36:46Z
2019,Contra Costa,2019-10-10T12:00:00Z,2019-10-10T06:42:19Z
2019,San Diego,2019-10-27T18:05:00Z,2019-10-25T15:05:52Z
2019,Alameda,2019-10-27T13:55:00Z,2019-10-24T23:16:18Z
2019,Stanislaus,2019-07-18T10:29:00Z,2019-07-18T09:07:57Z
2019,Shasta,,2019-07-12T19:08:54Z
2019,Calaveras,2019-07-20T08:56:00Z,2019-07-18T18:31:00Z
2019,San Bernardino,2019-08-04T06:39:00Z,2019-08-03T17:22:51Z
2019,San Diego,2019-07-18T15:58:00Z,2019-07-17T17:42:04Z
2019,El Dorado,2019-09-29T21:35:00Z,2019-09-29T21:44:45Z
2019,Alameda,2019-07-12T19:20:00Z,2019-07-12T18:40:09Z
2019,Contra Costa,,2019-10-15T16:17:18Z
2019,Riverside,2019-08-27T08:54:00Z,2019-08-27T11:33:56Z
2019,Mendocino,,2019-10-04T18:38:09Z
2019,Santa Cruz,2019-09-06T19:48:00Z,2019-09-03T15:36:45Z
2019,Sonoma,2019-11-06T19:00:00Z,2019-10-23T21:27:00Z
2019,Plumas,,2019-09-04T15:17:31Z
2019,Modoc,2019-08-11T12:16:00Z,2019-07-28T15:58:00Z
2019,Inyo,2019-11-21T16:09:00Z,2019-09-06T12:43:35Z
2019,Ventura,2019-11-06T18:00:00Z,2019-10-31T20:58:28Z
2019,Tehama,2019-09-13T19:00:00Z,2019-09-05T13:19:56Z
2019,Los Angeles,2019-10-31T09:10:00Z,2019-10-10T21:02:00Z
2019,Modoc,2019-09-13T07:19:00Z,2019-09-06T11:34:27Z
2019,Mariposa,,2019-10-06T16:15:12Z
2019,Tehama,2019-12-02T16:12:00Z,2019-09-05T19:59:46Z
2019,Mono,,2019-09-06T11:24:11Z
2019,Los Angeles,,2019-10-24T14:51:46Z
2019,El Dorado,,2019-10-11T12:47:59Z
2019,Lassen,2019-09-04T16:22:00Z,2019-08-28T19:48:14Z
2019,Santa Barbara,2019-12-14T08:22:00Z,2019-11-25T19:59:12Z
2019,Monterey,2019-06-26T18:02:00Z,2019-06-26T09:18:22Z
2019,Tehama,2019-11-14T18:02:00Z,2019-11-03T14:16:17Z
2019,Yolo,2019-06-17T10:40:00Z,2019-06-08T14:50:00Z
2019,Kern,2019-05-09T09:37:00Z,2019-05-07T15:47:00Z
2019,Lassen,2019-08-27T09:01:00Z,2019-08-24T17:25:04Z
2019,Stanislaus,2019-06-27T19:06:00Z,2019-06-26T08:54:24Z
2019,Inyo,2019-11-21T16:08:00Z,2019-09-06T12:23:00Z
2019,Riverside,2019-09-14T19:00:00Z,2019-09-04T16:43:36Z
2019,Siskiyou,,2019-09-07T08:36:32Z
2019,San Luis Obispo,2019-06-24T10:25:00Z,2019-06-12T12:48:00Z
2019,Mexico,2019-08-17T14:30:00Z,2019-08-16T06:14:55Z
2019,Sutter,2019-06-17T15:16:00Z,2019-06-08T14:37:00Z
2019,State of Oregon,2019-08-18T16:33:00Z,2019-08-09T23:08:25Z
2019,State of Nevada,2019-07-16T08:50:00Z,2019-07-13T18:42:22Z
2019,San Luis Obispo,2019-06-11T14:49:00Z,2019-06-05T10:49:00Z
2019,Lassen,2019-08-11T11:35:00Z,2019-08-08T18:42:41Z
2019,San Luis Obispo,2019-07-09T18:22:00Z,2019-07-08T16:44:08Z
2019,San Luis Obispo,2019-06-03T08:44:00Z,2019-05-29T17:10:00Z
2019,Contra Costa,2019-08-06T18:42:00Z,2019-08-03T03:16:00Z
2019,Tulare,,2019-08-31T15:31:59Z
2019,Los Angeles,2019-11-05T17:30:00Z,2019-10-28T06:46:55Z
2019,Mendocino,2019-11-03T18:52:00Z,2019-10-27T14:54:40Z
2019,Placer,,2019-09-20T15:02:08Z
2019,Shasta,2019-08-26T17:00:00Z,2019-08-22T11:02:09Z
2019,Stanislaus,2019-06-11T17:14:00Z,2019-06-07T16:55:00Z
2019,Napa,2019-10-07T18:34:00Z,2019-10-06T16:36:50Z
2019,Riverside,2019-06-24T11:43:00Z,2019-06-21T13:02:00Z
2019,Riverside,,2019-09-14T17:53:00Z
2019,Butte,2019-09-13T19:00:00Z,2019-09-07T15:06:00Z
2019,San Diego,2019-08-03T09:10:00Z,2019-08-01T14:53:15Z
2019,Kern,,2019-07-31T17:13:53Z
2019,Mariposa,,2019-08-15T15:15:56Z
2019,Santa Barbara,2019-10-21T06:00:00Z,2019-10-17T16:31:00Z
2019,Tulare,,2019-09-06T12:39:18Z
2019,Riverside,2019-10-13T07:30:00Z,2019-10-10T14:18:17Z
2019,Riverside,2019-11-03T16:15:00Z,2019-10-31T06:22:34Z
2019,Monterey,,2019-07-29T15:43:48Z
2019,Butte,2019-09-28T18:40:00Z,2019-09-28T17:48:10Z
2019,San Joaquin,2019-07-05T07:50:00Z,2019-07-03T15:34:12Z
2019,Trinity,2019-09-12T10:08:00Z,2019-09-07T08:49:58Z
2019,Monterey,2019-08-12T08:20:00Z,2019-07-30T13:28:17Z
2019,Ventura,2019-09-05T08:14:00Z,2019-09-01T17:37:43Z
2019,Lassen,2019-07-06T07:49:00Z,2019-07-05T16:37:04Z
2019,Lassen,2019-09-11T18:30:00Z,2019-09-06T13:20:00Z
2019,Tulare,2019-06-11T14:48:00Z,2019-06-02T16:12:00Z
2019,Riverside,2019-09-08T18:00:00Z,2019-09-07T20:31:46Z
2019,Trinity,2019-09-18T12:17:00Z,2019-09-05T09:25:00Z
2019,Mariposa,,2019-07-08T15:30:14Z
2019,Alameda,,2019-08-09T15:09:50Z
